cve_id,description_text,severity,cvss_score,references_count,weaknesses_count,os_count,years_since_published
CVE-2025-24250,,CRITICAL,9.8,6,0,0,0
CVE-2023-30741,,MEDIUM,6.1,4,0,0,2
CVE-2024-35640,,MEDIUM,5.9,2,0,0,1
CVE-2023-3462,,MEDIUM,5.3,2,0,0,2
CVE-2022-44515,,MEDIUM,5.5,1,0,0,1
CVE-2024-50250,,HIGH,7.1,5,0,0,1
CVE-2023-34264,,HIGH,7.8,2,0,0,1
CVE-2024-39595,,MEDIUM,5.4,4,0,0,1
CVE-2023-41543,,CRITICAL,9.8,4,0,0,2
CVE-2023-47849,,MEDIUM,4.3,1,0,0,1
CVE-2022-3843,,CRITICAL,9.1,2,0,0,2
CVE-2023-24379,,MEDIUM,6.8,2,0,0,1
CVE-2020-6987,,HIGH,7.5,2,0,0,5
CVE-2024-10075,,MEDIUM,5.6,2,0,0,0
CVE-2025-4878,,LOW,3.6,4,0,0,0
CVE-2024-13996,,CRITICAL,9.8,3,0,0,0
CVE-2023-24581,,HIGH,7.8,2,0,0,2
CVE-2024-49611,,CRITICAL,10.0,1,0,0,1
CVE-2025-54497,,HIGH,8.1,1,0,0,0
CVE-2020-12406,,HIGH,8.8,10,0,0,5
CVE-2024-53703,,HIGH,8.1,1,0,0,1
CVE-2025-0507,,MEDIUM,6.4,3,0,0,0
CVE-2021-35076,,HIGH,7.5,2,0,0,3
CVE-2025-46646,,MEDIUM,4.5,2,0,0,0
CVE-2023-39017,,CRITICAL,9.8,2,0,0,2
CVE-2023-31985,,CRITICAL,9.8,2,0,0,2
CVE-2025-40908,,CRITICAL,9.1,3,0,0,0
CVE-2022-26507,,CRITICAL,9.8,4,0,0,3
CVE-2023-52593,,MEDIUM,5.5,8,0,0,1
CVE-2021-21271,,MEDIUM,6.5,6,0,0,4
CVE-2022-41284,,HIGH,7.8,2,0,0,3
CVE-2021-33798,,MEDIUM,4.7,4,0,0,2
CVE-2025-26982,,MEDIUM,6.5,1,0,0,0
CVE-2024-47907,,HIGH,7.5,1,0,0,1
CVE-2021-38713,,MEDIUM,5.4,2,0,0,4
CVE-2022-0489,,LOW,3.5,6,0,0,3
CVE-2023-1809,,HIGH,7.5,2,0,0,2
CVE-2023-24735,,MEDIUM,6.1,2,0,0,2
CVE-2024-38586,,HIGH,7.8,14,0,0,1
CVE-2021-23163,,LOW,3.1,4,0,0,3
CVE-2021-32714,,MEDIUM,5.9,2,0,0,4
CVE-2023-4418,,HIGH,7.5,6,0,0,2
CVE-2021-34504,,HIGH,7.8,2,0,0,4
CVE-2020-2694,,LOW,3.1,8,0,0,5
CVE-2025-3648,,HIGH,8.2,3,0,0,0
CVE-2025-32435,,LOW,2.6,4,0,0,0
CVE-2021-1508,,CRITICAL,9.8,2,0,0,4
CVE-2023-3945,,LOW,3.5,4,0,0,2
CVE-2024-10215,,CRITICAL,9.8,2,0,0,0
CVE-2024-25845,,CRITICAL,9.8,4,0,0,1
CVE-2025-6941,,MEDIUM,6.4,4,0,0,0
CVE-2024-33335,,MEDIUM,6.3,6,0,0,1
CVE-2025-47453,,HIGH,8.1,1,0,0,0
CVE-2023-4467,,MEDIUM,6.2,10,0,0,2
CVE-2025-24717,,MEDIUM,5.4,1,0,0,0
CVE-2024-27974,,MEDIUM,6.3,4,0,0,1
CVE-2023-25111,,HIGH,7.2,3,0,0,2
CVE-2024-34935,,CRITICAL,9.8,2,0,0,1
CVE-2023-49550,,HIGH,7.5,2,0,0,1
CVE-2020-25462,,CRITICAL,9.8,4,0,0,5
CVE-2021-37077,,HIGH,7.5,2,0,0,4
CVE-2024-26196,,MEDIUM,4.3,2,0,0,1
CVE-2024-52577,,CRITICAL,9.0,2,0,0,0
CVE-2023-50829,,MEDIUM,5.9,2,0,0,2
CVE-2024-44587,,HIGH,8.8,1,0,0,1
CVE-2023-30946,,LOW,3.5,2,0,0,2
CVE-2024-4690,,HIGH,8.0,1,0,0,1
CVE-2025-10755,,MEDIUM,6.3,4,0,0,0
CVE-2022-41237,,CRITICAL,9.8,2,0,0,3
CVE-2021-41013,,MEDIUM,5.3,2,0,0,4
CVE-2020-27540,,CRITICAL,9.8,2,0,0,4
CVE-2021-4441,,MEDIUM,5.5,5,0,0,1
CVE-2025-28256,,CRITICAL,9.8,2,0,0,0
CVE-2024-34424,,MEDIUM,5.9,2,0,0,1
CVE-2024-4263,,MEDIUM,5.4,4,0,0,1
CVE-2025-31712,,MEDIUM,5.1,1,0,0,0
CVE-2020-1824,,LOW,3.7,1,0,0,1
CVE-2025-59431,,CRITICAL,9.8,1,0,0,0
CVE-2024-24449,,MEDIUM,6.5,2,0,0,1
CVE-2024-45541,,HIGH,7.8,1,0,0,0
CVE-2020-3833,,MEDIUM,4.3,2,0,0,5
CVE-2022-4285,,MEDIUM,5.5,8,0,0,2
CVE-2023-27441,,MEDIUM,5.4,2,0,0,2
CVE-2023-28171,,MEDIUM,5.4,2,0,0,2
CVE-2024-34019,,HIGH,7.3,1,0,0,1
CVE-2025-21811,,HIGH,7.8,10,0,0,0
CVE-2025-27364,,CRITICAL,10.0,7,0,0,0
CVE-2022-21813,,MEDIUM,6.1,4,0,0,3
CVE-2024-10744,,LOW,3.5,5,0,0,1
CVE-2020-2883,,CRITICAL,9.8,9,0,0,5
CVE-2023-6731,,MEDIUM,4.3,4,0,0,1
CVE-2025-24948,,MEDIUM,6.5,1,0,0,0
CVE-2021-43776,,HIGH,7.4,4,0,0,4
CVE-2025-7433,,HIGH,8.8,1,0,0,0
CVE-2021-20640,,MEDIUM,6.8,6,0,0,4
CVE-2024-2858,,MEDIUM,4.8,2,0,0,1
CVE-2020-35199,,MEDIUM,5.4,2,0,0,5
CVE-2023-44116,,CRITICAL,9.8,4,0,0,2
CVE-2024-52837,,MEDIUM,5.4,1,0,0,1
CVE-2023-21841,,HIGH,7.5,2,0,0,2
CVE-2024-42022,,MEDIUM,5.3,1,0,0,1
CVE-2023-42456,,LOW,3.1,8,0,0,2
CVE-2022-31256,,HIGH,7.7,2,0,0,3
CVE-2023-22902,,MEDIUM,5.4,2,0,0,2
CVE-2023-46324,,HIGH,7.5,6,0,0,2
CVE-2024-43358,,MEDIUM,6.1,3,0,0,1
CVE-2022-41551,,HIGH,7.2,2,0,0,3
CVE-2022-20564,,MEDIUM,6.7,2,0,0,3
CVE-2023-32499,,HIGH,7.1,2,0,0,2
CVE-2021-1493,,HIGH,8.5,2,0,0,4
CVE-2021-1519,,MEDIUM,4.7,2,0,0,4
CVE-2024-9492,,HIGH,8.6,1,0,0,0
CVE-2024-7591,,CRITICAL,10.0,2,0,0,1
CVE-2024-10553,,CRITICAL,9.8,2,0,0,0
CVE-2025-56085,,HIGH,8.8,3,0,0,0
CVE-2020-6295,,HIGH,7.8,4,0,0,5
CVE-2022-21744,,CRITICAL,9.8,2,0,0,3
CVE-2023-1188,,LOW,3.3,8,0,0,2
CVE-2022-2980,,MEDIUM,5.5,8,0,0,3
CVE-2025-24039,,HIGH,7.3,1,0,0,0
CVE-2022-41572,,CRITICAL,9.8,2,0,0,0
CVE-2024-51498,,MEDIUM,6.0,4,0,0,1
CVE-2022-27648,,HIGH,7.8,4,0,0,2
CVE-2025-62707,,HIGH,7.5,4,0,0,0
CVE-2024-10730,,MEDIUM,6.3,4,0,0,1
CVE-2022-42496,,CRITICAL,9.8,6,0,0,3
CVE-2025-6715,,CRITICAL,9.8,2,0,0,0
CVE-2023-34221,,MEDIUM,4.6,2,0,0,2
CVE-2025-3389,,LOW,3.5,4,0,0,0
CVE-2025-50042,,MEDIUM,6.5,1,0,0,0
CVE-2023-28992,,HIGH,7.1,2,0,0,2
CVE-2020-13599,,LOW,3.3,4,0,0,4
CVE-2020-11856,,CRITICAL,9.8,4,0,0,5
CVE-2025-41112,,HIGH,7.5,1,0,0,0
CVE-2024-7433,,HIGH,8.8,2,0,0,1
CVE-2025-54018,,MEDIUM,4.3,1,0,0,0
CVE-2023-23403,,HIGH,8.8,2,0,0,2
CVE-2022-4886,,HIGH,8.8,8,0,0,2
CVE-2022-41223,,MEDIUM,6.8,5,0,0,3
CVE-2022-41842,,MEDIUM,5.5,4,0,0,3
CVE-2021-43931,,CRITICAL,9.8,2,0,0,4
CVE-2020-1218,,HIGH,7.8,2,0,0,5
CVE-2021-4348,,HIGH,7.5,4,0,0,2
CVE-2021-22497,,LOW,3.8,2,0,0,4
CVE-2025-9233,,LOW,3.5,5,0,0,0
CVE-2024-0239,,MEDIUM,6.1,2,0,0,1
CVE-2021-33527,,CRITICAL,9.8,2,0,0,4
CVE-2025-49213,,CRITICAL,9.8,2,0,0,0
CVE-2024-56231,,MEDIUM,6.5,1,0,0,1
CVE-2024-25422,,CRITICAL,9.8,2,0,0,1
CVE-2025-58903,,LOW,2.7,1,0,0,0
CVE-2024-41198,,CRITICAL,9.8,3,0,0,0
CVE-2025-40650,,HIGH,8.7,1,0,0,0
CVE-2022-20392,,HIGH,7.8,2,0,0,3
CVE-2024-39021,,MEDIUM,5.4,2,0,0,1
CVE-2022-22612,,HIGH,7.8,10,0,0,3
CVE-2024-36024,,MEDIUM,4.7,4,0,0,1
CVE-2021-40510,,HIGH,7.5,4,0,0,3
CVE-2023-39046,,MEDIUM,6.5,4,0,0,2
CVE-2022-48977,,MEDIUM,5.5,5,0,0,1
CVE-2021-20660,,MEDIUM,6.1,6,0,0,4
CVE-2024-12342,,MEDIUM,6.5,4,0,0,1
CVE-2022-27781,,HIGH,7.5,10,0,0,3
CVE-2022-38029,,HIGH,7.0,2,0,0,3
CVE-2025-12508,,HIGH,8.4,1,0,0,0
CVE-2025-7846,,HIGH,8.8,2,0,0,0
CVE-2023-50395,,HIGH,8.0,4,0,0,1
CVE-2023-49278,,MEDIUM,5.3,2,0,0,2
CVE-2025-54086,,LOW,3.3,1,0,0,0
CVE-2022-24169,,HIGH,7.5,2,0,0,3
CVE-2025-40712,,CRITICAL,9.8,1,0,0,0
CVE-2024-6536,,MEDIUM,5.4,2,0,0,1
CVE-2025-20194,,MEDIUM,5.4,1,0,0,0
CVE-2020-17020,,LOW,3.3,2,0,0,5
CVE-2020-35594,,MEDIUM,6.1,2,0,0,4
CVE-2023-28246,,HIGH,7.8,2,0,0,2
CVE-2022-29465,,CRITICAL,9.8,2,0,0,3
CVE-2021-35652,,CRITICAL,10.0,2,0,0,4
CVE-2025-21197,,MEDIUM,6.5,1,0,0,0
CVE-2021-21219,,MEDIUM,5.5,14,0,0,4
CVE-2022-43426,,MEDIUM,5.3,4,0,0,3
CVE-2020-27891,,HIGH,7.5,4,0,0,5
CVE-2023-7245,,HIGH,7.8,4,0,0,1
CVE-2022-46997,,CRITICAL,9.8,6,0,0,3
CVE-2023-47775,,MEDIUM,4.3,2,0,0,2
CVE-2022-33312,,CRITICAL,9.8,2,0,0,3
CVE-2020-9020,,CRITICAL,9.8,2,0,0,5
CVE-2020-26120,,MEDIUM,6.1,6,0,0,5
CVE-2023-0207,,HIGH,7.5,2,0,0,2
CVE-2023-28701,,CRITICAL,9.8,2,0,0,2
CVE-2023-32462,,CRITICAL,9.8,2,0,0,1
CVE-2023-29140,,MEDIUM,5.3,2,0,0,2
CVE-2024-29206,,LOW,2.2,2,0,0,1
CVE-2025-6641,,LOW,3.3,2,0,0,0
CVE-2023-50477,,CRITICAL,9.8,4,0,0,2
CVE-2021-41096,,HIGH,7.5,4,0,0,4
CVE-2025-29489,,MEDIUM,6.5,2,0,0,0
CVE-2024-48048,,HIGH,7.1,1,0,0,1
CVE-2024-41848,,MEDIUM,5.4,1,0,0,1
CVE-2024-0405,,HIGH,7.2,8,0,0,1
CVE-2022-24083,,CRITICAL,9.8,2,0,0,3
CVE-2020-2943,,HIGH,7.1,2,0,0,5
CVE-2025-25944,,HIGH,7.3,1,0,0,0
CVE-2022-24253,,HIGH,8.8,6,0,0,3
CVE-2020-14059,,MEDIUM,6.5,6,0,0,5
CVE-2022-31177,,LOW,2.7,4,0,0,3
CVE-2021-38669,,MEDIUM,6.4,2,0,0,4
CVE-2023-52568,,MEDIUM,4.7,6,0,0,1
CVE-2020-7183,,HIGH,8.8,2,0,0,5
CVE-2020-1687,,MEDIUM,6.5,2,0,0,5
CVE-2023-33328,,MEDIUM,5.9,2,0,0,2
CVE-2024-23232,,LOW,3.3,5,0,0,1
CVE-2025-54834,,MEDIUM,5.3,3,0,0,0
CVE-2020-3805,,CRITICAL,9.8,2,0,0,5
CVE-2025-3364,,MEDIUM,6.7,2,0,0,0
CVE-2021-4464,,CRITICAL,9.3,3,0,0,0
CVE-2024-48848,,MEDIUM,6.5,1,0,0,0
CVE-2021-33598,,MEDIUM,4.6,6,0,0,4
CVE-2024-47095,,MEDIUM,5.1,1,0,0,1
CVE-2024-20864,,MEDIUM,5.5,2,0,0,1
CVE-2022-26032,,MEDIUM,6.7,2,0,0,2
CVE-2022-0887,,HIGH,7.2,2,0,0,3
CVE-2024-8301,,HIGH,7.3,4,0,0,1
CVE-2023-21095,,MEDIUM,4.7,2,0,0,2
CVE-2022-0630,,HIGH,7.1,4,0,0,3
CVE-2023-40339,,HIGH,7.5,4,0,0,2
CVE-2023-36140,,CRITICAL,9.8,4,0,0,2
CVE-2023-37743,,MEDIUM,6.1,2,0,0,2
CVE-2025-32856,,HIGH,8.8,1,0,0,0
CVE-2022-26133,,CRITICAL,9.8,4,0,0,3
CVE-2025-25199,,HIGH,7.5,2,0,0,0
CVE-2025-55321,,CRITICAL,9.3,1,0,0,0
CVE-2024-35307,,CRITICAL,9.8,2,0,0,1
CVE-2022-46492,,MEDIUM,6.5,2,0,0,3
CVE-2024-42583,,HIGH,8.8,1,0,0,1
CVE-2023-5836,,MEDIUM,6.3,4,0,0,2
CVE-2022-43441,,HIGH,8.1,5,0,0,2
CVE-2024-47639,,MEDIUM,6.5,1,0,0,1
CVE-2024-11969,,HIGH,8.8,1,0,0,1
CVE-2022-33699,,LOW,2.0,2,0,0,3
CVE-2024-3114,,MEDIUM,4.3,2,0,0,1
CVE-2021-27033,,HIGH,7.8,2,0,0,4
CVE-2023-49312,,CRITICAL,9.1,4,0,0,2
CVE-2025-49060,,CRITICAL,10.0,1,0,0,0
CVE-2021-36182,,HIGH,8.8,2,0,0,4
CVE-2024-31666,,CRITICAL,9.8,2,0,0,1
CVE-2022-42966,,MEDIUM,5.9,2,0,0,3
CVE-2022-1361,,HIGH,7.4,2,0,0,3
CVE-2022-23675,,MEDIUM,4.8,2,0,0,3
CVE-2022-30646,,HIGH,7.8,2,0,0,2
CVE-2025-53251,,CRITICAL,9.9,1,0,0,0
CVE-2025-47277,,CRITICAL,9.8,4,0,0,0
CVE-2024-2920,,MEDIUM,5.3,4,0,0,1
CVE-2022-42477,,HIGH,7.1,2,0,0,2
CVE-2025-3846,,HIGH,7.3,5,0,0,0
CVE-2025-13184,,CRITICAL,9.8,2,0,0,0
CVE-2021-28545,,HIGH,8.1,2,0,0,4
CVE-2024-25768,,HIGH,7.5,2,0,0,1
CVE-2022-4312,,MEDIUM,5.5,2,0,0,3
CVE-2023-22085,,HIGH,8.8,2,0,0,2
CVE-2021-22704,,CRITICAL,9.1,2,0,0,4
CVE-2025-58034,,HIGH,7.2,2,0,0,0
CVE-2021-45833,,MEDIUM,5.5,2,0,0,3
CVE-2022-42518,,MEDIUM,6.7,2,0,0,3
CVE-2024-22400,,LOW,3.1,8,0,0,1
CVE-2023-1987,,MEDIUM,6.3,6,0,0,2
CVE-2022-34770,,MEDIUM,4.6,2,0,0,3
CVE-2023-26429,,LOW,3.5,8,0,0,2
CVE-2024-49837,,HIGH,7.8,1,0,0,0
CVE-2022-49474,,HIGH,7.8,9,0,0,0
CVE-2021-24038,,HIGH,7.8,2,0,0,4
CVE-2021-21776,,HIGH,8.8,2,0,0,4
CVE-2024-29199,,LOW,3.7,14,0,0,1
CVE-2025-1191,,MEDIUM,6.3,5,0,0,0
CVE-2025-6347,,LOW,2.4,5,0,0,0
CVE-2022-42001,,LOW,3.3,2,0,0,3
CVE-2025-59171,,HIGH,7.5,3,0,0,0
CVE-2024-6615,,HIGH,8.8,6,0,0,1
CVE-2020-27746,,LOW,3.7,4,0,0,5
CVE-2023-0278,,HIGH,7.2,4,0,0,2
CVE-2021-47664,,MEDIUM,5.3,1,0,0,0
CVE-2022-3736,,HIGH,7.5,2,0,0,2
CVE-2020-26679,,MEDIUM,4.3,8,0,0,4
CVE-2025-62187,,LOW,2.9,3,0,0,0
CVE-2023-39558,,MEDIUM,6.1,4,0,0,2
CVE-2024-38693,,HIGH,7.6,1,0,0,1
CVE-2025-10699,,MEDIUM,5.3,2,0,0,0
CVE-2025-10678,,CRITICAL,9.3,2,0,0,0
CVE-2025-43779,,MEDIUM,6.9,1,0,0,0
CVE-2025-32275,,MEDIUM,4.3,1,0,0,0
CVE-2020-0799,,HIGH,7.8,2,0,0,5
CVE-2024-22409,,HIGH,7.5,4,0,0,1
CVE-2022-31551,,CRITICAL,9.3,2,0,0,3
CVE-2023-3656,,CRITICAL,9.8,4,0,0,2
CVE-2021-24078,,CRITICAL,9.8,2,0,0,4
CVE-2020-25502,,HIGH,7.8,6,0,0,2
CVE-2025-55591,,CRITICAL,9.8,1,0,0,0
CVE-2025-1264,,MEDIUM,6.5,7,0,0,0
CVE-2021-40892,,HIGH,7.5,2,0,0,3
CVE-2025-11627,,MEDIUM,6.5,3,0,0,0
CVE-2020-36848,,HIGH,7.5,4,0,0,0
CVE-2025-1387,,CRITICAL,9.8,2,0,0,0
CVE-2024-28136,,HIGH,7.8,2,0,0,1
CVE-2021-41027,,HIGH,7.3,2,0,0,4
CVE-2022-38980,,CRITICAL,9.8,2,0,0,3
CVE-2021-25464,,LOW,3.3,2,0,0,4
CVE-2022-2037,,HIGH,8.0,4,0,0,3
CVE-2025-10363,,CRITICAL,10.0,2,0,0,0
CVE-2025-58448,,CRITICAL,9.1,2,0,0,0
CVE-2023-46411,,CRITICAL,9.8,4,0,0,2
CVE-2025-12261,,MEDIUM,6.3,5,0,0,0
CVE-2025-6401,,LOW,3.5,7,0,0,0
CVE-2024-1350,,MEDIUM,5.3,2,0,0,1
CVE-2021-1888,,HIGH,8.4,2,0,0,4
CVE-2023-45621,,HIGH,7.5,2,0,0,2
CVE-2020-2001,,HIGH,8.1,2,0,0,5
CVE-2020-4127,,MEDIUM,6.5,2,0,0,5
CVE-2024-33155,,CRITICAL,9.8,2,0,0,1
CVE-2024-38159,,CRITICAL,9.1,1,0,0,1
CVE-2023-49253,,CRITICAL,9.8,4,0,0,1
CVE-2022-48464,,MEDIUM,5.5,2,0,0,2
CVE-2023-0866,,HIGH,7.8,6,0,0,2
CVE-2024-7444,,HIGH,7.3,4,0,0,1
CVE-2025-0106,,MEDIUM,6.9,1,0,0,0
CVE-2024-40822,,LOW,2.4,20,0,0,1
CVE-2022-2796,,MEDIUM,4.8,4,0,0,3
CVE-2022-33256,,CRITICAL,9.8,2,0,0,2
CVE-2020-1929,,HIGH,7.5,2,0,0,5
CVE-2023-31844,,HIGH,7.2,2,0,0,2
CVE-2021-24969,,MEDIUM,5.4,2,0,0,4
CVE-2023-38245,,MEDIUM,5.5,2,0,0,2
CVE-2024-54107,,HIGH,7.1,1,0,0,1
CVE-2024-47208,,CRITICAL,9.8,5,0,0,1
CVE-2023-1698,,CRITICAL,9.8,2,0,0,2
CVE-2025-4393,,MEDIUM,6.5,1,0,0,0
CVE-2021-38263,,MEDIUM,6.1,6,0,0,3
CVE-2025-0560,,LOW,2.4,5,0,0,0
CVE-2021-0517,,HIGH,7.5,2,0,0,4
CVE-2025-33132,,MEDIUM,6.5,1,0,0,0
CVE-2024-46610,,HIGH,7.5,2,0,0,1
CVE-2021-43050,,HIGH,8.4,4,0,0,3
CVE-2020-3149,,MEDIUM,4.8,2,0,0,5
CVE-2021-46448,,CRITICAL,9.8,4,0,0,3
CVE-2022-49666,,MEDIUM,5.5,3,0,0,0
CVE-2025-54720,,CRITICAL,9.3,1,0,0,0
CVE-2020-8991,,LOW,2.3,2,0,0,5
CVE-2023-35098,,HIGH,7.1,2,0,0,2
CVE-2022-50117,,MEDIUM,5.5,2,0,0,0
CVE-2023-24052,,CRITICAL,9.8,2,0,0,2
CVE-2023-47064,,MEDIUM,5.4,2,0,0,2
CVE-2024-55594,,MEDIUM,5.6,1,0,0,0
CVE-2021-36877,,MEDIUM,4.3,4,0,0,4
CVE-2024-8865,,LOW,3.5,4,0,0,1
CVE-2025-26477,,MEDIUM,4.3,1,0,0,0
CVE-2024-23953,,MEDIUM,6.5,7,0,0,0
CVE-2021-29031,,MEDIUM,4.8,2,0,0,4
CVE-2022-48839,,MEDIUM,5.5,16,0,0,1
CVE-2025-2879,,MEDIUM,5.1,1,0,0,0
CVE-2021-45848,,HIGH,7.5,6,0,0,3
CVE-2021-21995,,HIGH,7.5,2,0,0,4
CVE-2024-26804,,MEDIUM,5.3,15,0,0,1
CVE-2022-46660,,HIGH,7.5,4,0,0,2
CVE-2024-42080,,MEDIUM,5.5,11,0,0,1
CVE-2022-27789,,HIGH,7.8,2,0,0,3
CVE-2025-8447,,LOW,3.1,4,0,0,0
CVE-2025-50490,,HIGH,7.5,3,0,0,0
CVE-2021-41066,,HIGH,7.5,4,0,0,4
CVE-2020-24944,,HIGH,7.5,2,0,0,4
CVE-2024-41703,,CRITICAL,9.8,5,0,0,1
CVE-2023-23979,,HIGH,7.1,2,0,0,2
CVE-2022-30922,,CRITICAL,9.8,2,0,0,3
CVE-2025-23523,,HIGH,7.1,1,0,0,0
CVE-2024-4972,,MEDIUM,6.3,8,0,0,1
CVE-2023-43650,,HIGH,8.2,3,0,0,2
CVE-2021-21824,,CRITICAL,9.8,2,0,0,4
CVE-2024-48050,,CRITICAL,9.8,2,0,0,1
CVE-2024-20404,,HIGH,7.2,2,0,0,1
CVE-2025-60708,,MEDIUM,6.5,1,0,0,0
CVE-2024-37397,,HIGH,8.2,1,0,0,1
CVE-2025-26610,,CRITICAL,9.8,1,0,0,0
CVE-2024-48226,,HIGH,7.2,1,0,0,1
CVE-2022-25417,,CRITICAL,9.8,2,0,0,3
CVE-2025-5833,,MEDIUM,6.8,1,0,0,0
CVE-2022-43516,,MEDIUM,6.5,2,0,0,3
CVE-2024-40967,,MEDIUM,5.5,11,0,0,1
CVE-2023-34299,,HIGH,7.8,2,0,0,1
CVE-2024-0394,,HIGH,7.8,2,0,0,1
CVE-2021-39831,,HIGH,7.8,2,0,0,4
CVE-2024-40800,,MEDIUM,5.5,17,0,0,1
CVE-2025-56252,,MEDIUM,6.1,1,0,0,0
CVE-2024-41622,,CRITICAL,9.8,3,0,0,1
CVE-2025-47227,,HIGH,7.5,4,0,0,0
CVE-2025-0032,,HIGH,7.2,3,0,0,0
CVE-2020-11053,,HIGH,7.1,2,0,0,5
CVE-2020-25147,,CRITICAL,9.8,2,0,0,5
CVE-2023-39751,,CRITICAL,9.8,2,0,0,2
CVE-2023-36819,,MEDIUM,6.5,2,0,0,2
CVE-2024-6739,,MEDIUM,5.3,6,0,0,1
CVE-2021-27503,,MEDIUM,4.8,2,0,0,4
CVE-2024-2413,,CRITICAL,9.8,2,0,0,1
CVE-2024-31270,,HIGH,7.6,2,0,0,1
CVE-2024-12173,,LOW,3.5,1,0,0,0
CVE-2022-41777,,HIGH,7.5,6,0,0,3
CVE-2021-36880,,HIGH,8.6,4,0,0,4
CVE-2023-38169,,HIGH,8.8,2,0,0,2
CVE-2020-5804,,HIGH,8.1,2,0,0,4
CVE-2020-5023,,HIGH,7.5,4,0,0,4
CVE-2025-6949,,CRITICAL,9.3,1,0,0,0
CVE-2020-0380,,CRITICAL,9.8,2,0,0,5
CVE-2022-35456,,MEDIUM,6.5,2,0,0,3
CVE-2022-4958,,LOW,3.5,6,0,0,1
CVE-2025-65379,,MEDIUM,6.5,2,0,0,0
CVE-2022-34722,,CRITICAL,9.8,2,0,0,3
CVE-2023-26283,,MEDIUM,5.4,4,0,0,2
CVE-2021-23358,,LOW,3.3,33,0,0,4
CVE-2022-22893,,HIGH,7.8,2,0,0,3
CVE-2025-9501,,CRITICAL,9.0,1,0,0,0
CVE-2022-28768,,HIGH,8.8,2,0,0,3
CVE-2023-44474,,HIGH,7.1,2,0,0,2
CVE-2025-50567,,CRITICAL,10.0,4,0,0,0
CVE-2023-52463,,MEDIUM,5.5,13,0,0,1
CVE-2021-28377,,MEDIUM,5.3,2,0,0,3
CVE-2024-31585,,MEDIUM,5.3,15,0,0,1
CVE-2022-35676,,HIGH,7.8,2,0,0,3
CVE-2025-64061,,MEDIUM,4.3,2,0,0,0
CVE-2022-29178,,HIGH,8.8,8,0,0,3
CVE-2021-29477,,HIGH,7.5,14,0,0,4
CVE-2025-6952,,LOW,3.3,6,0,0,0
CVE-2025-59044,,MEDIUM,4.4,3,0,0,0
CVE-2022-47426,,CRITICAL,9.8,2,0,0,2
CVE-2024-25176,,CRITICAL,9.8,6,0,0,0
CVE-2022-43124,,HIGH,7.2,2,0,0,3
CVE-2025-49380,,MEDIUM,5.3,1,0,0,0
CVE-2024-3159,,HIGH,8.8,7,0,0,1
CVE-2022-28316,,HIGH,7.8,4,0,0,2
CVE-2023-34127,,HIGH,8.8,6,0,0,2
CVE-2023-21712,,HIGH,8.1,2,0,0,2
CVE-2023-21902,,MEDIUM,4.3,2,0,0,2
CVE-2025-31362,,LOW,3.7,5,0,0,0
CVE-2023-6365,,HIGH,7.6,4,0,0,2
CVE-2023-26865,,CRITICAL,9.8,4,0,0,2
CVE-2021-1755,,LOW,2.4,2,0,0,4
CVE-2020-8260,,HIGH,7.2,5,0,0,5
CVE-2021-30744,,MEDIUM,6.1,10,0,0,4
CVE-2021-41736,,CRITICAL,9.8,2,0,0,3
CVE-2023-51449,,MEDIUM,5.6,6,0,0,2
CVE-2021-27633,,HIGH,7.5,4,0,0,4
CVE-2025-8584,,LOW,3.3,6,0,0,0
CVE-2025-27398,,LOW,2.7,1,0,0,0
CVE-2023-42089,,HIGH,7.8,4,0,0,1
CVE-2025-11654,,HIGH,7.3,5,0,0,0
CVE-2023-46760,,HIGH,7.5,4,0,0,2
CVE-2020-26143,,MEDIUM,6.5,12,0,0,4
CVE-2023-31518,,MEDIUM,5.5,6,0,0,2
CVE-2021-0588,,MEDIUM,5.5,2,0,0,4
CVE-2024-32444,,CRITICAL,9.8,1,0,0,0
CVE-2023-52059,,MEDIUM,5.4,4,0,0,1
CVE-2024-11834,,CRITICAL,9.1,1,0,0,1
CVE-2021-47443,,MEDIUM,5.5,16,0,0,1
CVE-2025-54586,,HIGH,7.1,5,0,0,0
CVE-2020-15950,,HIGH,8.8,6,0,0,5
CVE-2022-2428,,MEDIUM,6.4,7,0,0,3
CVE-2021-46198,,CRITICAL,9.8,4,0,0,3
CVE-2021-41277,,CRITICAL,10.0,5,0,0,4
CVE-2021-43311,,HIGH,7.5,2,0,0,2
CVE-2025-43316,,HIGH,7.8,3,0,0,0
CVE-2025-47623,,MEDIUM,5.9,1,0,0,0
CVE-2023-28058,,MEDIUM,5.1,2,0,0,2
CVE-2020-36072,,HIGH,8.8,2,0,0,2
CVE-2022-49593,,MEDIUM,4.7,7,0,0,0
CVE-2024-24840,,MEDIUM,4.3,2,0,0,1
CVE-2023-3147,,MEDIUM,6.3,6,0,0,2
CVE-2020-36486,,MEDIUM,6.1,2,0,0,4
CVE-2024-22477,,LOW,1.8,2,0,0,1
CVE-2022-40735,,HIGH,7.5,24,0,0,3
CVE-2024-27297,,MEDIUM,6.3,7,0,0,1
CVE-2024-3044,,MEDIUM,6.5,6,0,0,1
CVE-2020-3227,,CRITICAL,9.8,2,0,0,5
CVE-2024-11280,,MEDIUM,5.3,2,0,0,1
CVE-2024-11576,,HIGH,7.8,2,0,0,1
